0.00399149	13883.4
0.00400427	13912.9
0.00401704	13942.3
0.00402982	13971.7
0.0040426	14001
0.00405537	14030.2
0.00406815	14059.5
0.00408093	14088.6
0.00409456	14119.7
0.00410819	14150.7
0.00412182	14181.7
0.00413545	14212.5
0.00414908	14243.4
0.00416271	14274.2
0.00417634	14304.9
0.00418997	14335.5
0.0042036	14366.1
0.00421723	14396.7
0.00423086	14427.2
0.00424449	14457.6
0.00425812	14487.9
0.00427175	14518.2
0.00428539	14548.5
0.00429902	14578.7
0.00431265	14608.8
0.00432628	14638.9
0.00433991	14668.9
0.00435354	14698.8
0.00436808	14730.7
0.00438262	14762.5
0.00439716	14794.3
0.0044117	14825.9
0.00442624	14857.5
0.00444078	14889.1
0.00445532	14920.6
0.00446987	14952
0.00448441	14983.3
0.00449895	15014.5
0.00451349	15045.7
0.00452803	15076.9
0.00454257	15107.9
0.00455711	15138.9
0.00457165	15169.8
0.00458619	15200.6
0.00460073	15231.4
0.00461528	15262.1
0.00462982	15292.8
0.00464436	15323.3
0.00464436	15323.3
0.00465987	15355.8
0.00467538	15388.3
0.00469089	15420.7
0.00470641	15452.9
0.00472192	15485.2
0.00473743	15517.3
0.00475294	15549.3
0.00476846	15581.3
0.00478397	15613.2
0.00479948	15645
0.00481499	15676.7
0.00483051	15708.4
0.00484602	15740
0.00486153	15771.5
0.00487704	15802.9
0.00489256	15834.2
0.00490807	15865.5
0.00492358	15896.6
0.00493909	15927.7
0.0049546	15958.8
0.00497115	15991.8
0.0049877	16024.7
0.00500425	16057.5
0.0050208	16090.3
0.00503735	16122.9
0.0050539	16155.5
0.00507044	16188
0.00508699	16220.3
0.00510354	16252.6
0.00512009	16284.9
0.00513664	16317
0.00515319	16349
0.00516974	16381
0.00518629	16412.8
0.00520283	16444.6
0.00521938	16476.3
0.00523593	16507.9
0.00525248	16539.5
0.00526903	16570.9
0.00528558	16602.2
0.00530323	16635.6
0.00532088	16668.9
0.00533854	16702
0.00535619	16735.1
0.00537385	16768.1
0.0053915	16801
0.00540915	16833.7
0.00542681	16866.4
0.00544446	16899
0.00546212	16931.6
0.00547977	16964
0.00549743	16996.3
0.00551508	17028.6
0.00553273	17060.7
0.00555039	17092.8
0.00556804	17124.8
0.0055857	17156.7
0.00560335	17188.5
0.005621	17220.2
0.00563866	17251.8
0.00563866	17251.8
0.00565749	17285.5
0.00567632	17319.1
0.00569516	17352.5
0.00571399	17385.9
0.00573282	17419.2
0.00575166	17452.4
0.00577049	17485.5
0.00578932	17518.5
0.00580816	17551.4
0.00582699	17584.2
0.00584582	17616.9
0.00586466	17649.6
0.00588349	17682.1
